Key,Player Name,Player Team,Season,Jersey,Position,Games Played,Games Started,Season Age,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,Penalties,Penalty Yards,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rec Attempts,Converse Rec Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
955093e0-39aa-48b4-b34d-259b369e6535 2015 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Keith Smith,Cowboys,2015,41,FB,5,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955093e0-39aa-48b4-b34d-259b369e6535 2016 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Keith Smith,Cowboys,2016,41,FB,16,1,24,6.667000000000002,0.0,2.0,0.0,14.0,0.0,3.0,0.0,3.0,0.0,20.0,22.0,0.0,,,,,,,,,,,,1.0,5.0,2.0,2.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,
955093e0-39aa-48b4-b34d-259b369e6535 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Keith Smith,Cowboys,2017,41,FB,16,3,25,5.2,0.0,0.0,0.0,12.0,0.0,5.0,0.0,5.0,0.0,26.0,22.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,
955093e0-39aa-48b4-b34d-259b369e6535 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Keith Smith,Raiders,2018,41,FB,16,3,26,4.6,0.0,1.0,1.0,8.0,0.0,5.0,0.0,7.0,0.0,23.0,18.0,4.0,,,,,,,,,,,,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,
f611f87a-1e49-4196-9088-8c760f26006d 2015 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Roosevelt Nix,Steelers,2015,45,FB,15,4,23,8.0,0.0,1.0,0.0,10.0,0.0,2.0,0.0,3.0,0.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,
f611f87a-1e49-4196-9088-8c760f26006d 2016 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Roosevelt Nix,Steelers,2016,45,FB,10,2,24,2.5,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,5.0,6.0,2.0,,,,,,,,,,,,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,
f611f87a-1e49-4196-9088-8c760f26006d 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Roosevelt Nix,Steelers,2017,45,FB,16,4,25,3.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,,,,,,,,,,,,4.0,22.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,
f611f87a-1e49-4196-9088-8c760f26006d 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Roosevelt Nix,Steelers,2018,45,FB,16,0,26,9.5,0.0,0.0,0.0,19.0,0.0,4.0,0.0,6.0,0.0,38.0,43.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,33.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,
0f062def-77f5-4362-86cb-4bdb63a59eba 2015 d26a1ca5-722d-4274-8f97-c92e49c96315,Jalston Fowler,Titans,2015,45,FB,16,0,25,8.8,0.0,5.0,0.0,19.0,1.0,5.0,1.0,6.0,1.0,44.0,42.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,7.0,1.857,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0f062def-77f5-4362-86cb-4bdb63a59eba 2016 d26a1ca5-722d-4274-8f97-c92e49c96315,Jalston Fowler,Titans,2016,40,FB,16,6,26,14.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,2.0,0.0,14.0,15.0,3.0,,,,,,,,,,,,1.0,5.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
0f062def-77f5-4362-86cb-4bdb63a59eba 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,Jalston Fowler,Titans,2017,40,FB,10,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f062def-77f5-4362-86cb-4bdb63a59eba 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Jalston Fowler,Titans,2018,40,FB,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37339e36-741c-4c1c-a9ab-bd89ed866fa0 2015 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Rod Smith,Cowboys,2015,45,FB,10,0,23,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,6.0,5.0,2.0,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37339e36-741c-4c1c-a9ab-bd89ed866fa0 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Rod Smith,Cowboys,2017,45,FB,15,1,25,10.632,1.0,0.0,0.0,81.0,81.0,19.0,1.0,23.0,1.0,202.0,176.0,25.0,,,,,,,,,,,,1.0,10.0,55.0,4.218,2.0,0.0,45.0,15.0,3.0,0.0,5.0,-11.0,4.0,232.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,
80715ecf-ffc9-4a93-a305-2193451b3382 2015 c5a59daa-53a7-4de0-851f-fb12be893e9e,Michael Burton,Lions,2015,46,FB,16,7,23,6.5,1.0,6.0,0.0,12.0,4.0,6.0,1.0,6.0,1.0,39.0,29.0,17.0,,,,,,,,,,,,,,4.0,0.5,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
80715ecf-ffc9-4a93-a305-2193451b3382 2016 c5a59daa-53a7-4de0-851f-fb12be893e9e,Michael Burton,Lions,2016,46,FB,15,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
80715ecf-ffc9-4a93-a305-2193451b3382 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Michael Burton,Bears,2017,46,FB,16,3,25,4.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,4.0,0.0,8.0,9.0,2.0,,,,,,,,,,,,2.0,17.0,4.0,2.25,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
80715ecf-ffc9-4a93-a305-2193451b3382 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Michael Burton,Bears,2018,46,FB,8,1,26,6.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
c9a7ce89-90f7-4061-b9ac-dfd4e6c3cedf 2016 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Dan Vitale,Browns,2016,40,FB,9,3,23,6.75,1.0,3.0,1.0,17.0,0.0,4.0,1.0,5.0,0.0,27.0,33.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
c9a7ce89-90f7-4061-b9ac-dfd4e6c3cedf 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Dan Vitale,Browns,2017,45,FB,15,6,24,6.332999999999998,0.0,1.0,1.0,11.0,0.0,3.0,0.0,5.0,0.0,19.0,25.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,
c9a7ce89-90f7-4061-b9ac-dfd4e6c3cedf 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Dan Vitale,Packers,2018,45,FB,5,0,25,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
2c35ed5f-7317-4776-8ee7-0438e0286508 2016 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Andy Janovich,Broncos,2016,32,FB,11,5,23,8.8,0.0,4.0,0.0,13.0,0.0,5.0,0.0,7.0,0.0,44.0,34.0,4.0,,,,,,,,,,,,,,4.0,8.25,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,1.0,33.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
2c35ed5f-7317-4776-8ee7-0438e0286508 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Andy Janovich,Broncos,2017,32,FB,16,4,24,8.75,0.0,0.0,0.0,16.0,0.0,4.0,0.0,6.0,0.0,35.0,24.0,5.0,,,,,,,,,,,,1.0,5.0,6.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,-1.0,1.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,
2c35ed5f-7317-4776-8ee7-0438e0286508 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Andy Janovich,Broncos,2018,32,FB,16,7,25,14.0,1.0,0.0,0.0,32.0,20.0,8.0,0.0,10.0,1.0,112.0,63.0,11.0,,,,,,,,,,,,5.0,42.0,2.0,2.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,
971fc9e5-bebb-4a2c-a822-8c52f92a3d07 2016 33405046-04ee-4058-a950-d606f8c30852,C.J. Ham,Vikings,2016,30,FB,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971fc9e5-bebb-4a2c-a822-8c52f92a3d07 2017 33405046-04ee-4058-a950-d606f8c30852,C.J. Ham,Vikings,2017,30,FB,16,1,24,9.714,1.0,1.0,1.0,12.0,0.0,7.0,0.0,8.0,0.0,68.0,84.0,24.0,,,,,,,,,,,,,,7.0,1.857,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,
971fc9e5-bebb-4a2c-a822-8c52f92a3d07 2018 33405046-04ee-4058-a950-d606f8c30852,C.J. Ham,Vikings,2018,30,FB,15,2,25,7.727,2.0,2.0,2.0,17.0,0.0,11.0,0.0,15.0,0.0,85.0,84.0,40.0,,,,,,,,,,,,,,6.0,1.3330000000000002,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
7a3d664b-e4d7-48e8-899d-5f7db6ecc4e4 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Derek Watt,Chargers,2017,34,FB,16,4,25,17.5,0.0,0.0,0.0,23.0,0.0,2.0,0.0,3.0,0.0,35.0,30.0,15.0,,,,,,,,,,,,,,6.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,
7a3d664b-e4d7-48e8-899d-5f7db6ecc4e4 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Derek Watt,Chargers,2018,34,FB,16,5,26,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,4.0,2.75,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,
538d0379-bf54-4df5-9564-ae33fcd551e1 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tre Madden,Seahawks,2017,38,FB,8,3,24,32.5,0.0,0.0,0.0,66.0,0.0,2.0,1.0,2.0,0.0,65.0,51.0,3.0,,,,,,,,,,,,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,
538d0379-bf54-4df5-9564-ae33fcd551e1 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tre Madden,Seahawks,2018,38,FB,14,3,25,17.5,0.0,0.0,0.0,28.0,0.0,2.0,0.0,3.0,0.0,35.0,16.0,5.0,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
f0b08802-f6f8-4dba-b53e-e26eb75a32e7 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Ricky Ortiz,Falcons,2018,30,FB,12,9,24,3.667,2.0,0.0,0.0,7.0,0.0,3.0,0.0,4.0,0.0,11.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
