Key,Player Name,Player Team,Season,Jersey,Position,Games Played,Games Started,Season Age,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,Penalties,Penalty Yards,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rec Attempts,Converse Rec Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
bc0f07a4-3e7b-4e61-987a-05533dc225be 2014 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Trey Burton,Eagles,2014,80,TE,15,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,
bc0f07a4-3e7b-4e61-987a-05533dc225be 2015 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Trey Burton,Eagles,2015,88,TE,16,0,24,18.0,0.0,3.0,0.0,43.0,0.0,3.0,0.0,4.0,0.0,54.0,31.0,11.0,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,
bc0f07a4-3e7b-4e61-987a-05533dc225be 2016 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Trey Burton,Eagles,2016,88,TE,15,4,25,8.838,1.0,38.0,3.0,32.0,2.0,37.0,4.0,60.0,1.0,327.0,137.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,
bc0f07a4-3e7b-4e61-987a-05533dc225be 2017 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Trey Burton,Eagles,2017,80,TE,15,1,26,10.783,0.0,1.0,1.0,27.0,27.0,23.0,3.0,31.0,5.0,248.0,35.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
bc0f07a4-3e7b-4e61-987a-05533dc225be 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Trey Burton,Bears,2018,80,TE,16,16,27,10.537,1.0,3.0,3.0,47.0,39.0,54.0,7.0,76.0,6.0,569.0,190.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2a1658c4-c9fd-4a98-b619-74ec35e30bf5 2014 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Jerome Cunningham,Giants,2014,89,TE,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a1658c4-c9fd-4a98-b619-74ec35e30bf5 2015 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Jerome Cunningham,Giants,2015,89,TE,9,3,24,7.375,1.0,10.0,1.0,16.0,0.0,8.0,1.0,16.0,0.0,59.0,26.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2a1658c4-c9fd-4a98-b619-74ec35e30bf5 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Jerome Cunningham,Lions,2018,86,TE,3,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fbcfae9-dd14-415c-8952-9b1b5dff0dfc 2014 c5a59daa-53a7-4de0-851f-fb12be893e9e,Eric Ebron,Lions,2014,85,TE,13,7,21,9.92,0.0,0.0,4.0,22.0,16.0,25.0,5.0,47.0,1.0,248.0,125.0,0.0,,,,,,,,,,,,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fbcfae9-dd14-415c-8952-9b1b5dff0dfc 2015 c5a59daa-53a7-4de0-851f-fb12be893e9e,Eric Ebron,Lions,2015,85,TE,14,8,22,11.425999999999998,2.0,54.0,8.0,55.0,18.0,47.0,8.0,70.0,5.0,537.0,291.0,81.0,,,,,,,,,,,,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
9fbcfae9-dd14-415c-8952-9b1b5dff0dfc 2016 c5a59daa-53a7-4de0-851f-fb12be893e9e,Eric Ebron,Lions,2016,85,TE,13,13,23,11.656,2.0,65.0,4.0,61.0,6.0,61.0,3.0,85.0,1.0,711.0,283.0,88.0,,,,,,,,,,,,5.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
9fbcfae9-dd14-415c-8952-9b1b5dff0dfc 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Eric Ebron,Lions,2017,85,TE,16,9,24,10.83,2.0,5.0,6.0,44.0,33.0,53.0,4.0,86.0,4.0,574.0,258.0,68.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
9fbcfae9-dd14-415c-8952-9b1b5dff0dfc 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Eric Ebron,Colts,2018,85,TE,16,8,25,11.364,0.0,13.0,9.0,53.0,53.0,66.0,10.0,110.0,13.0,750.0,250.0,53.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,3.0,-2.667,0.0,0.0,2.0,2.0,1.0,0.0,2.0,-10.0,1.0,-8.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.715,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
e00b3426-238b-4bdb-85c3-bbf08b7469e3 2014 a20471b4-a8d9-40c7-95ad-90cc30e46932,Richard Rodgers,Packers,2014,82,TE,16,5,22,11.25,0.0,0.0,1.0,43.0,32.0,20.0,6.0,30.0,2.0,225.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
e00b3426-238b-4bdb-85c3-bbf08b7469e3 2015 a20471b4-a8d9-40c7-95ad-90cc30e46932,Richard Rodgers,Packers,2015,82,TE,16,12,23,8.793,5.0,55.0,2.0,61.0,61.0,58.0,14.0,85.0,8.0,510.0,218.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,35.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
e00b3426-238b-4bdb-85c3-bbf08b7469e3 2016 a20471b4-a8d9-40c7-95ad-90cc30e46932,Richard Rodgers,Packers,2016,82,TE,16,6,24,9.033,0.0,34.0,4.0,22.0,13.0,30.0,3.0,47.0,2.0,271.0,105.0,39.0,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
e00b3426-238b-4bdb-85c3-bbf08b7469e3 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Richard Rodgers,Packers,2017,82,TE,15,1,25,13.333,0.0,1.0,0.0,36.0,24.0,12.0,0.0,19.0,1.0,160.0,89.0,24.0,,,,,,,,,,,,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
e00b3426-238b-4bdb-85c3-bbf08b7469e3 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Richard Rodgers,Eagles,2018,82,TE,7,0,26,7.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,7.0,9.0,0.0,,,,,,,,,,,,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5afe93fd-0caf-4cca-83fc-7f405bebfa3e 2014 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Cameron Brate,Buccaneers,2014,84,TE,5,1,23,17.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5afe93fd-0caf-4cca-83fc-7f405bebfa3e 2015 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Cameron Brate,Buccaneers,2015,84,TE,14,4,24,12.522,0.0,22.0,0.0,46.0,20.0,23.0,5.0,30.0,3.0,288.0,47.0,14.0,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5afe93fd-0caf-4cca-83fc-7f405bebfa3e 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Cameron Brate,Buccaneers,2016,84,TE,15,10,25,11.579,1.0,52.0,0.0,38.0,12.0,57.0,12.0,81.0,8.0,660.0,136.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
5afe93fd-0caf-4cca-83fc-7f405bebfa3e 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Cameron Brate,Buccaneers,2017,84,TE,16,5,26,12.313,0.0,3.0,3.0,35.0,28.0,48.0,7.0,77.0,6.0,591.0,143.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5afe93fd-0caf-4cca-83fc-7f405bebfa3e 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Cameron Brate,Buccaneers,2018,84,TE,16,2,27,9.633,1.0,4.0,3.0,21.0,16.0,30.0,7.0,49.0,6.0,289.0,51.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
e78261de-af00-4530-824c-500addbe9f98 2014 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Austin Seferian-Jenkins,Buccaneers,2014,88,TE,9,9,22,10.524,0.0,0.0,2.0,30.0,7.0,21.0,4.0,38.0,2.0,221.0,41.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
e78261de-af00-4530-824c-500addbe9f98 2015 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Austin Seferian-Jenkins,Buccaneers,2015,88,TE,7,3,23,16.095,0.0,25.0,4.0,43.0,43.0,21.0,9.0,39.0,4.0,338.0,96.0,44.0,,,,,,,,,,,,4.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e78261de-af00-4530-824c-500addbe9f98 2016 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Austin Seferian-Jenkins,Jets,2016,88,TE,7,2,24,11.0,1.0,14.0,4.0,19.0,0.0,10.0,0.0,17.0,0.0,110.0,28.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e78261de-af00-4530-824c-500addbe9f98 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Austin Seferian-Jenkins,Buccaneers,2016,88,TE,2,0,24,14.667,0.0,3.0,0.0,30.0,30.0,3.0,0.0,3.0,1.0,44.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e78261de-af00-4530-824c-500addbe9f98 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Austin Seferian-Jenkins,Jets,2017,88,TE,13,10,25,7.14,2.0,4.0,3.0,28.0,10.0,50.0,5.0,74.0,3.0,357.0,124.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e78261de-af00-4530-824c-500addbe9f98 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Austin Seferian-Jenkins,Jaguars,2018,88,TE,5,5,26,8.182,0.0,1.0,0.0,21.0,4.0,11.0,2.0,19.0,1.0,90.0,36.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54d4e35a-2e6c-48f6-86ad-92dd596c173c 2014 de760528-1dc0-416a-a978-b510d20692ff,Darren Fells,Cardinals,2014,88,TE,10,5,28,14.2,0.0,0.0,0.0,24.0,0.0,5.0,0.0,11.0,0.0,71.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
54d4e35a-2e6c-48f6-86ad-92dd596c173c 2015 de760528-1dc0-416a-a978-b510d20692ff,Darren Fells,Cardinals,2015,88,TE,14,12,29,14.81,3.0,23.0,2.0,48.0,18.0,21.0,3.0,28.0,3.0,311.0,140.0,74.0,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54d4e35a-2e6c-48f6-86ad-92dd596c173c 2016 de760528-1dc0-416a-a978-b510d20692ff,Darren Fells,Cardinals,2016,88,TE,14,7,30,11.0,3.0,14.0,1.0,37.0,37.0,14.0,2.0,18.0,1.0,154.0,90.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54d4e35a-2e6c-48f6-86ad-92dd596c173c 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Darren Fells,Lions,2017,88,TE,16,13,31,10.412,1.0,2.0,2.0,23.0,22.0,17.0,4.0,26.0,3.0,177.0,122.0,29.0,,,,,,,,,,,,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
54d4e35a-2e6c-48f6-86ad-92dd596c173c 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Darren Fells,Browns,2018,88,TE,16,11,32,10.636,1.0,0.0,0.0,49.0,49.0,11.0,2.0,12.0,3.0,117.0,66.0,42.0,,,,,,,,,,,,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
b24625a0-d402-4d59-a778-aa4b073bfe5e 2014 de760528-1dc0-416a-a978-b510d20692ff,Logan Thomas,Cardinals,2014,82,TE,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,11.111,1.0,0.0,2.0,81.0,0.0,0.0,0.0,81.0,81.0,70.0,0.0,101.6,0.0,11.0,2.0,0.0,2.0,1.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
