Key,Player Name,Player Team,Season,Jersey,Position,Games Played,Games Started,Season Age,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,Penalties,Penalty Yards,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rec Attempts,Converse Rec Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
3283f152-d373-43b3-b88f-f6f261c48e81 2015 a20471b4-a8d9-40c7-95ad-90cc30e46932,Randall Cobb,Packers,2015,18,WR,16,15,25,10.494000000000002,2.0,83.0,12.0,53.0,53.0,79.0,21.0,129.0,6.0,829.0,436.0,125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,10.0,13.0,3.846,1.0,0.0,12.0,0.0,0.0,0.0,3.0,-6.0,0.0,50.0,19.0,,,,,,,,,,,,,2.5,4.0,10.0,0.0,4.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
3283f152-d373-43b3-b88f-f6f261c48e81 2016 a20471b4-a8d9-40c7-95ad-90cc30e46932,Randall Cobb,Packers,2016,18,WR,13,10,26,10.167,8.0,58.0,3.0,47.0,9.0,60.0,6.0,84.0,4.0,610.0,364.0,138.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,10.0,3.3,1.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,20.0,,,,,,,,,,,,,13.5,4.0,23.0,0.0,4.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
3283f152-d373-43b3-b88f-f6f261c48e81 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Randall Cobb,Packers,2017,18,WR,15,14,27,9.894,2.0,1.0,1.0,46.0,39.0,66.0,2.0,92.0,4.0,653.0,412.0,136.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,9.0,1.889,1.0,0.0,10.0,0.0,0.0,0.0,2.0,-7.0,0.0,17.0,8.0,,,,,,,,,,,,,,,,,,,,10.0,0.0,100.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,3.5980000000000003,108.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3283f152-d373-43b3-b88f-f6f261c48e81 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Randall Cobb,Packers,2018,18,WR,9,6,28,10.079,3.0,4.0,4.0,75.0,75.0,38.0,1.0,61.0,2.0,383.0,233.0,32.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5710000000000015,6.0,17.0,0.0,7.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
9f2aebe4-b654-4f0e-a437-ec46f20b6bfe 2012 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jordy Nelson,Packers,2012,82,WR,12,10,27,15.204,0.0,0.0,8.0,73.0,61.0,49.0,2.0,73.0,7.0,745.0,251.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9f2aebe4-b654-4f0e-a437-ec46f20b6bfe 2013 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jordy Nelson,Packers,2013,87,WR,16,16,28,15.459,0.0,0.0,7.0,76.0,76.0,85.0,22.0,127.0,8.0,1314.0,408.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
9f2aebe4-b654-4f0e-a437-ec46f20b6bfe 2014 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jordy Nelson,Packers,2014,87,WR,16,16,29,15.5,0.0,0.0,8.0,80.0,80.0,98.0,25.0,151.0,13.0,1519.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
9f2aebe4-b654-4f0e-a437-ec46f20b6bfe 2016 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jordy Nelson,Packers,2016,82,WR,16,16,31,12.959,1.0,94.0,2.0,60.0,32.0,97.0,20.0,152.0,14.0,1257.0,361.0,77.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f2aebe4-b654-4f0e-a437-ec46f20b6bfe 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jordy Nelson,Packers,2017,82,WR,15,15,32,9.094,1.0,4.0,2.0,58.0,32.0,53.0,6.0,88.0,6.0,482.0,128.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9f2aebe4-b654-4f0e-a437-ec46f20b6bfe 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Jordy Nelson,Raiders,2018,82,WR,15,14,33,11.73,2.0,4.0,3.0,66.0,19.0,63.0,3.0,88.0,3.0,739.0,241.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,-2.0,0.0,-2.0,0.0,,,,,,,,,,,,,3.5,2.0,7.0,0.0,2.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3 2012 33405046-04ee-4058-a950-d606f8c30852,Jarius Wright,Vikings,2012,13,WR,7,1,23,14.091,0.0,0.0,4.0,65.0,8.0,22.0,2.0,36.0,2.0,310.0,109.0,0.0,,,,,,,,,,,,,,2.0,5.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3 2013 33405046-04ee-4058-a950-d606f8c30852,Jarius Wright,Vikings,2013,17,WR,16,3,24,16.692,0.0,0.0,1.0,42.0,38.0,26.0,2.0,43.0,3.0,434.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3 2014 33405046-04ee-4058-a950-d606f8c30852,Jarius Wright,Vikings,2014,17,WR,16,7,25,14.0,0.0,0.0,5.0,87.0,87.0,42.0,5.0,62.0,2.0,588.0,327.0,0.0,,,,,,,,,,,,,,5.0,14.2,0.0,0.0,27.0,0.0,0.0,0.0,1.0,-5.0,0.0,71.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3 2015 33405046-04ee-4058-a950-d606f8c30852,Jarius Wright,Vikings,2015,17,WR,16,3,26,13.0,2.0,30.0,3.0,52.0,0.0,34.0,2.0,50.0,0.0,442.0,175.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3 2016 33405046-04ee-4058-a950-d606f8c30852,Jarius Wright,Vikings,2016,17,WR,8,1,27,6.091,0.0,11.0,0.0,11.0,1.0,11.0,1.0,14.0,1.0,67.0,42.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3 2017 33405046-04ee-4058-a950-d606f8c30852,Jarius Wright,Vikings,2017,13,WR,16,0,28,11.0,0.0,0.0,0.0,30.0,7.0,18.0,2.0,25.0,2.0,198.0,86.0,4.0,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Jarius Wright,Panthers,2018,13,WR,16,6,29,10.395,5.0,3.0,3.0,33.0,5.0,43.0,4.0,59.0,1.0,447.0,198.0,61.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,19.5,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0b3217b9-ba37-4222-95cb-a7a222441e8b 2012 e6aa13a4-0055-48a9-bc41-be28dc106929,Julio Jones,Falcons,2012,11,WR,16,15,23,15.165,0.0,0.0,7.0,80.0,80.0,79.0,2.0,129.0,10.0,1198.0,464.0,0.0,,,,,,,,,,,,4.0,35.0,6.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,-7.0,0.0,30.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0b3217b9-ba37-4222-95cb-a7a222441e8b 2013 e6aa13a4-0055-48a9-bc41-be28dc106929,Julio Jones,Falcons,2013,11,WR,5,5,24,14.146,0.0,0.0,5.0,81.0,81.0,41.0,9.0,60.0,2.0,580.0,245.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,1.0,10.0,1.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0b3217b9-ba37-4222-95cb-a7a222441e8b 2014 e6aa13a4-0055-48a9-bc41-be28dc106929,Julio Jones,Falcons,2014,11,WR,15,15,25,15.317,0.0,0.0,8.0,79.0,40.0,104.0,11.0,163.0,6.0,1593.0,538.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0b3217b9-ba37-4222-95cb-a7a222441e8b 2015 e6aa13a4-0055-48a9-bc41-be28dc106929,Julio Jones,Falcons,2015,11J,WR,16,16,26,13.757,7.0,138.0,12.0,70.0,70.0,136.0,21.0,203.0,8.0,1871.0,641.0,290.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0b3217b9-ba37-4222-95cb-a7a222441e8b 2016 e6aa13a4-0055-48a9-bc41-be28dc106929,Julio Jones,Falcons,2016,11J,WR,14,14,27,16.976,7.0,93.0,6.0,75.0,75.0,83.0,2.0,129.0,6.0,1409.0,396.0,186.0,,,,,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0b3217b9-ba37-4222-95cb-a7a222441e8b 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Julio Jones,Falcons,2017,11,WR,16,16,28,16.409000000000002,4.0,7.0,7.0,53.0,51.0,88.0,6.0,148.0,3.0,1444.0,486.0,192.0,,,,,,,,,,,,1.0,5.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0b3217b9-ba37-4222-95cb-a7a222441e8b 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Julio Jones,Falcons,2018,11,WR,16,16,29,14.841,3.0,10.0,9.0,58.0,35.0,113.0,13.0,170.0,8.0,1677.0,448.0,110.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,6.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5707d2b0-ea9e-4a5e-8289-9d52197301d9 2012 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Brandon LaFell,Panthers,2012,19,WR,14,12,26,15.386,0.0,0.0,3.0,62.0,43.0,44.0,2.0,76.0,4.0,677.0,312.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,3.0,11.667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5707d2b0-ea9e-4a5e-8289-9d52197301d9 2013 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Brandon LaFell,Panthers,2013,19,WR,16,16,27,12.796,0.0,0.0,8.0,79.0,79.0,49.0,7.0,85.0,5.0,627.0,257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.0,2.0,7.5,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,8.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5707d2b0-ea9e-4a5e-8289-9d52197301d9 2014 97354895-8c77-4fd4-a860-32e62ea7382a,Brandon LaFell,Patriots,2014,11,WR,16,13,28,12.878,0.0,0.0,5.0,56.0,56.0,74.0,13.0,119.0,7.0,953.0,368.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,2.0,6.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
5707d2b0-ea9e-4a5e-8289-9d52197301d9 2015 97354895-8c77-4fd4-a860-32e62ea7382a,Brandon LaFell,Patriots,2015,11,WR,11,7,29,13.919,0.0,40.0,11.0,54.0,0.0,37.0,7.0,74.0,0.0,515.0,224.0,62.0,,,,,,,,,,,,,,2.0,4.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5707d2b0-ea9e-4a5e-8289-9d52197301d9 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Brandon LaFell,Bengals,2016,11,WR,16,14,30,13.469,1.0,65.0,6.0,86.0,86.0,64.0,6.0,107.0,6.0,862.0,344.0,98.0,,,,,,,,,,,,2.0,20.0,1.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,-2.0,0.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5707d2b0-ea9e-4a5e-8289-9d52197301d9 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Brandon LaFell,Bengals,2017,19,WR,16,15,31,10.538,1.0,5.0,4.0,45.0,37.0,52.0,3.0,89.0,3.0,548.0,239.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5707d2b0-ea9e-4a5e-8289-9d52197301d9 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Brandon LaFell,Raiders,2018,19,WR,6,5,32,11.25,0.0,0.0,0.0,24.0,6.0,12.0,1.0,16.0,2.0,135.0,53.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
